27.05.2025 23:00:45 CEST,90,M45LADVB,GJ3R2CNU,262,"Das Corpus cavernosum clitoridis .
Die unter dem M. ischiocavernosus den unteren Schambeinästen anliegenden Crura clitoridis vereinigen sich vor der Symphyse zum unpaaren Corpus clitoridis , das spitzwinklig herabhängt und sich auch bei sexueller Reizung nicht aufrichtet .
Die Spitze des Corpus , Glans clitoridis genannt , ist vom Praeputium clitoridis eingehüllt ( Abb .
202 ) .
"
27.05.2025 23:00:45 CEST,91,M45LADVB,3XRS47JG,267,"M. bulbocavernosus ( bei der Frau auch Constrictor cunni genannt ) .
Tiefe Fasern entspringen vom Trigonum urogenitale ; oberflächliche hängen mit dem Sphincter ani ext .
zusammen .
Die bei der Frau durch den Scheidenvorhof getrennten Muskeln ( Abb .
175 ) ziehen über den Bulbus vestibuli und die Glandula vestibularis major hinweg und setzen mit oberflächlichen Fasern am Corpus cavernosum clitoridis an .
Tiefe Fasern vereinigen sich vor der Clitoris mit Fasern der anderen Seite .
"
27.05.2025 23:00:46 CEST,92,M45LADVB,4QGBBXKX,267,"Die A. pudendalis interna gibt bereits im Faszienkanal die A. analis mit 2-3 Ästen zur Haut und den Muskeln des Anus und zum Fettgewebe der Fossa ischiorectalis ab .
Der Stamm teilt sich in 2 Endäste , die oberflächliche A. perinealis und die tiefe A. penis ( clitoridis ) .
"
27.05.2025 23:00:46 CEST,93,M45LADVB,98PV53BP,260,"Zwischen dem ventralen Teil der großen Schamlippen ragt ein kleines rundliches Knöpfchen , der Kitzler , die Clitoris , hervor .
Er wird vorn und seitlich von einer kleinen Hautfalte , dem Praeputium clitoridis , umgeben .
"
27.05.2025 23:00:46 CEST,94,M45LADVB,YG8MLLZJ,260,"Die Schleimhaut der Clitoris hat zahlreiche Nervenendkörperchen .
Zwischen Clitoris und Praeputium clitoridis bildet sich aus abgestoßenen Epithelzellen und dem Sekret der Talgdrüsen eine weichkäseähnliche Masse , das Smegma clitoridis .
"
27.05.2025 23:00:47 CEST,96,M45LADVB,4MXNA24C,263,"Funktion .
Die Bulbi vestibuli verengern bei Füllung das Vestibulum vaginae , nähern die kleinen Schamlippen dem eingeführten männlichen Gliede .
Sie werden in ihrer Wirkung durch die Mm. bulbicavernosi ( s.
S. 267 ) unterstützt .
Bei Füllung des Corpus cavernosum clitoridis bleibt die Abknickung zwischen den Crura und der Glans clitoridis bestehen .
Bei Einführung des Gliedes überträgt sich der Zug an den kleinen Schamlippen auf die von ihnen zum Kitzler ziehenden Frenula clitoridis .
Dadurch wird die Eichel des Kitzlers dem Penisrücken genähert und durch reibende Bewegungen das Wollustgefühl ausgelöst .
"
27.05.2025 23:00:47 CEST,97,M45LADVB,42RE3YMV,270,"Der N. dorsalis penis ( clitoridis ) gelangt mit der gleichnamigen Arterie auf den Penisrücken und gibt dort zahlreiche Äste zur Haut , zum Corpus cavernosum penis und zur Eichel ab .
"
27.05.2025 23:00:47 CEST,98,M45LADVB,TD8E932X,263,"Das Corpus cavernosum penis entspringt wie das der Clitoris mit den paarigen Crura von den unteren Schambeinästen .
"
27.05.2025 23:00:47 CEST,99,M45LADVB,THATJX9H,226,"Die äußeren weiblichen Geschlechtswerkzeuge werden kurz als die weibliche Scham , Pudendum muliebre , bezeichnet .
Sie bestehen aus dem Kitzler , der Clitoris , den kleinen und großen Schamlippen , Labia minora et majora pudendi .
"
27.05.2025 23:00:48 CEST,100,M45LADVB,WKX4334H,260,"Von der Rück- bzw. Unterseite des Kitzlers zieht noch ein Paar feiner Hautfalten , das Frenulum clitoridis , beiderseits zu den kleinen Schamlippen .
"
27.05.2025 23:00:48 CEST,101,M45LADVB,ZUYEF6U9,269,"Die V. pudendalis interna verläuft größtenteils paarig neben der gleichnamigen Arterie .
Sie steht durch die V. analis mit dem Plexus rectalis in Verbindung , der gleichzeitig auch noch einen Abfluẞ zur V. rectalis cranialis und damit zur Pfortader hat ( s.
S. 181 ) .
Sie nimmt weiter die Vv. scrotales ( labiales ) und die V. profunda penis ( clitoridis ) aus dem Corpus cavernosum penis ( bzw. clitoridis ) auf .
"
27.05.2025 23:00:48 CEST,102,M45LADVB,GMJFZDXM,262,"Die Schwellkörper der Frau ( Abb .
205 ) bilden den Kitzler , Corpus cavernosum clitoridis , und umgeben als Bulbi vestibuli den Scheidenvorhof .
"
27.05.2025 23:00:49 CEST,103,M45LADVB,JA2ZRY5T,270,"ympathische und parasympathische Fasern aus den vegetativen Beckengeflechten durchbohren mit der Harnröhre als Plexus cavernosus penis ( clitoridis ) das Diaphragma urogenitale , gehen Verbindungen zum N. pudendalis ein und versorgen die Schwellkörper .
"
27.05.2025 23:00:49 CEST,104,M45LADVB,ZLZZQYAQ,229,"Bei der Frau bleibt dieses Indifferenzstadium weitgehend erhalten .
Es werden der Sinus urogenitalis zum Scheidenvorhof , Vestibulum vaginae , der Geschlechtshöcker zum Kitzler , Clitoris , die Geschlechtsfalten zu den kleinen Schamlippen , Labia minora , und die Geschlechtswülste zu den großen Schamlippen , Labia majora .
"
